,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12,target
2387,-415.63748,121.64648,-84.83221,75.48129,-53.762726,52.477364,-50.80392,25.200802,-21.884785,4.0098863,0.7596203,16.272043,22.275846,22.178774,22.178774,22.178774,22.178774,22.178774,-6.321771,2.7405403,-2.354763,4.624575,4.624575,4.624575,4.624575,4.624575,-24.32391,-24.32391,-24.32391,-24.32391,-24.32391,5.8311434,-3.2399664,5.3633456,-0.12752895,-0.12752895,-0.12752895,-0.12752895,-0.12752895,1
2388,-411.7236,125.36208,-83.753624,77.73177,-52.404,54.567013,-49.041965,29.065676,-20.33566,2.4736996,-3.1502254,12.20931,20.92496,22.048685,22.048685,22.048685,22.048685,22.048685,-6.58783,2.2545786,-3.163481,3.857237,3.857237,3.857237,3.857237,3.857237,-24.14567,-24.14567,-24.14567,-24.14567,-24.14567,5.6918583,-3.7464688,4.916128,-0.2725054,-0.2725054,-0.2725054,-0.2725054,-0.2725054,1
2389,-413.06656,122.0583,-74.33079,87.91443,-38.19339,58.77466,-43.513027,30.321014,-15.244013,7.88817,1.8642411,10.726031,14.154306,22.476234,22.476234,22.476234,22.476234,22.476234,-6.665444,1.3691075,-4.3680778,2.22611,2.22611,2.22611,2.22611,2.22611,-25.353111,-25.353111,-25.353111,-25.353111,-25.353111,4.9331384,-3.4097657,5.122891,-0.42873397,-0.42873397,-0.42873397,-0.42873397,-0.42873397,1
2390,-409.85287,124.03006,-75.744995,83.34757,-40.93483,59.376816,-41.792786,29.279493,-17.783592,5.3727303,0.76910424,11.154045,16.079525,22.132652,22.132652,22.132652,22.132652,22.132652,-6.828987,1.4722837,-4.127688,2.4101021,2.4101021,2.4101021,2.4101021,2.4101021,-25.038897,-25.038897,-25.038897,-25.038897,-25.038897,4.948906,-3.636011,4.922289,-0.23259526,-0.23259526,-0.23259526,-0.23259526,-0.23259526,1
2391,-406.47668,124.533165,-90.72685,78.86197,-53.628105,51.133614,-53.236855,27.772585,-21.728361,3.5619957,-2.250777,8.744441,15.267005,21.599386,21.599386,21.599386,21.599386,21.599386,-6.311279,2.8073807,-3.1662145,3.7695749,3.7695749,3.7695749,3.7695749,3.7695749,-23.613104,-23.613104,-23.613104,-23.613104,-23.613104,5.9316745,-3.680135,5.071903,-0.6692295,-0.6692295,-0.6692295,-0.6692295,-0.6692295,1
2392,-406.76355,130.2238,-75.9816,84.83463,-44.66022,55.855976,-47.41295,27.922342,-19.235567,4.9618235,-1.4047582,8.07426,13.243436,21.189436,21.189436,21.189436,21.189436,21.189436,-7.456452,1.3600768,-4.1814337,2.622089,2.622089,2.622089,2.622089,2.622089,-24.528856,-24.528856,-24.528856,-24.528856,-24.528856,5.767848,-3.2533526,5.1234407,-0.4673943,-0.4673943,-0.4673943,-0.4673943,-0.4673943,1
2393,-412.4768,125.905106,-84.44422,75.33886,-54.68487,56.076477,-45.727005,30.224178,-21.244242,3.0890899,-2.6586473,13.40753,21.714962,22.267658,22.267658,22.267658,22.267658,22.267658,-6.3822603,2.523699,-2.8856442,3.9432354,3.9432354,3.9432354,3.9432354,3.9432354,-24.1348,-24.1348,-24.1348,-24.1348,-24.1348,5.6558146,-3.971911,4.64112,-0.41369033,-0.41369033,-0.41369033,-0.41369033,-0.41369033,1
2394,-414.64713,122.29248,-85.26954,77.00077,-53.54989,54.085392,-50.490864,26.185194,-23.126207,3.5860412,-0.35877258,13.919673,19.662773,22.073397,22.073397,22.073397,22.073397,22.073397,-6.449465,2.5391006,-2.7730849,4.1669755,4.1669755,4.1669755,4.1669755,4.1669755,-24.436565,-24.436565,-24.436565,-24.436565,-24.436565,5.686852,-3.4087856,5.2701874,-0.23721546,-0.23721546,-0.23721546,-0.23721546,-0.23721546,1
2395,-406.70462,129.17209,-74.23535,85.95,-43.899673,56.50919,-46.96094,28.551239,-19.019192,3.828446,-2.5335689,7.954452,12.645517,21.23312,21.23312,21.23312,21.23312,21.23312,-7.5597477,1.0374248,-4.4217267,2.4108083,2.4108083,2.4108083,2.4108083,2.4108083,-24.654644,-24.654644,-24.654644,-24.654644,-24.654644,5.562056,-3.2998662,5.134693,-0.4285403,-0.4285403,-0.4285403,-0.4285403,-0.4285403,1
2396,-409.75595,118.23139,-75.183075,75.72913,-48.49486,48.88165,-50.421074,19.756865,-18.804653,7.2980204,3.500882,13.695197,18.393944,21.517635,21.517635,21.517635,21.517635,21.517635,-6.474483,2.328302,-2.3949893,4.2896824,4.2896824,4.2896824,4.2896824,4.2896824,-24.193575,-24.193575,-24.193575,-24.193575,-24.193575,6.0540247,-2.2639577,5.457113,-0.24516498,-0.24516498,-0.24516498,-0.24516498,-0.24516498,1
2397,-409.00928,119.296486,-81.14385,76.12466,-50.377007,51.627285,-46.267376,30.36102,-14.73589,4.557413,-4.532518,6.5956345,15.090909,22.592379,22.592379,22.592379,22.592379,22.592379,-5.7858343,2.3626595,-3.3865147,3.074047,3.074047,3.074047,3.074047,3.074047,-23.72774,-23.72774,-23.72774,-23.72774,-23.72774,5.530897,-3.8565245,4.138872,-1.0236942,-1.0236942,-1.0236942,-1.0236942,-1.0236942,1
2398,-406.86395,126.52875,-73.801254,86.24609,-43.082783,56.159958,-45.710037,28.82469,-17.481312,5.736182,-0.7228259,8.970256,13.013287,21.508577,21.508577,21.508577,21.508577,21.508577,-7.194675,1.2441943,-4.2440386,2.495018,2.495018,2.495018,2.495018,2.495018,-24.66959,-24.66959,-24.66959,-24.66959,-24.66959,5.4765205,-3.2225623,5.1125727,-0.5464937,-0.5464937,-0.5464937,-0.5464937,-0.5464937,1
2399,-407.85193,125.235115,-78.42299,83.61714,-44.504635,59.007286,-44.233994,28.52193,-18.54464,5.5721726,0.15659815,11.443836,17.074528,21.84763,21.84763,21.84763,21.84763,21.84763,-6.8156085,1.6936346,-3.9315066,2.8242955,2.8242955,2.8242955,2.8242955,2.8242955,-24.710112,-24.710112,-24.710112,-24.710112,-24.710112,5.227552,-3.6061826,5.046393,-0.28349122,-0.28349122,-0.28349122,-0.28349122,-0.28349122,1
2400,-415.03177,109.297165,-75.68893,79.94959,-39.364895,51.77416,-45.431137,23.200935,-16.226845,6.5338693,2.8950574,13.406921,18.88697,22.821186,22.821186,22.821186,22.821186,22.821186,-5.870508,1.8631941,-3.344452,3.2981846,3.2981846,3.2981846,3.2981846,3.2981846,-25.17489,-25.17489,-25.17489,-25.17489,-25.17489,4.720138,-2.9308746,5.360165,0.09138427,0.09138427,0.09138427,0.09138427,0.09138427,1
2401,-409.9964,122.07737,-75.34109,87.64526,-41.29613,56.99857,-46.354046,27.711248,-16.719723,7.299097,0.75520974,10.370799,15.026598,21.955595,21.955595,21.955595,21.955595,21.955595,-6.8029156,1.3868698,-4.2118077,2.6535661,2.6535661,2.6535661,2.6535661,2.6535661,-25.019464,-25.019464,-25.019464,-25.019464,-25.019464,5.206374,-3.187561,5.334007,-0.34621662,-0.34621662,-0.34621662,-0.34621662,-0.34621662,1
2402,-409.1295,120.42249,-77.16082,79.276375,-49.05684,48.222095,-51.398373,25.535133,-15.942999,8.79535,2.0414062,9.554846,11.851184,21.809242,21.809242,21.809242,21.809242,21.809242,-6.211319,2.4817758,-2.8164916,3.629502,3.629502,3.629502,3.629502,3.629502,-23.892185,-23.892185,-23.892185,-23.892185,-23.892185,6.2146697,-2.581706,5.0565524,-1.0978837,-1.0978837,-1.0978837,-1.0978837,-1.0978837,1
2403,-404.23645,127.79191,-73.59525,86.19771,-43.622536,53.995983,-50.23809,26.272646,-16.112968,6.536919,-0.7601374,8.053197,12.426239,21.040812,21.040812,21.040812,21.040812,21.040812,-7.317313,1.3275648,-4.079731,2.759782,2.759782,2.759782,2.759782,2.759782,-24.267332,-24.267332,-24.267332,-24.267332,-24.267332,5.9506445,-2.8457346,5.2956676,-0.5772066,-0.5772066,-0.5772066,-0.5772066,-0.5772066,1
2404,-405.21097,126.60368,-72.17688,84.722885,-42.772457,55.88195,-45.909786,27.207512,-16.9365,6.2953525,0.0008250367,8.935363,14.076282,21.310043,21.310043,21.310043,21.310043,21.310043,-7.2280045,1.2737616,-4.083836,2.6244042,2.6244042,2.6244042,2.6244042,2.6244042,-24.531582,-24.531582,-24.531582,-24.531582,-24.531582,5.610163,-3.0312886,5.0862503,-0.4617288,-0.4617288,-0.4617288,-0.4617288,-0.4617288,1
2405,-412.56268,119.039246,-74.2738,83.01526,-40.4089,58.71355,-43.833866,25.247877,-17.281084,5.6251383,-0.8819225,9.146197,16.150211,22.272175,22.272175,22.272175,22.272175,22.272175,-6.693967,1.2364521,-4.2753224,2.3969257,2.3969257,2.3969257,2.3969257,2.3969257,-25.28564,-25.28564,-25.28564,-25.28564,-25.28564,4.8516655,-3.4048152,5.0016713,-0.05566743,-0.05566743,-0.05566743,-0.05566743,-0.05566743,1
2406,-408.82208,125.41232,-78.25245,84.30438,-43.583427,61.702827,-43.844154,28.836948,-19.432833,4.8624234,-0.41378725,11.80519,17.284761,21.900764,21.900764,21.900764,21.900764,21.900764,-6.948939,1.4744014,-4.1626225,2.611101,2.611101,2.611101,2.611101,2.611101,-24.989338,-24.989338,-24.989338,-24.989338,-24.989338,5.002116,-3.7589827,5.085574,-0.11250143,-0.11250143,-0.11250143,-0.11250143,-0.11250143,1
2407,-408.87717,130.87743,-77.109276,88.91981,-46.5537,59.640316,-49.35737,27.951536,-21.222395,5.2346854,-1.9576303,10.155263,14.354492,21.13443,21.13443,21.13443,21.13443,21.13443,-7.6608424,1.1420841,-4.365771,2.7876706,2.7876706,2.7876706,2.7876706,2.7876706,-24.921429,-24.921429,-24.921429,-24.921429,-24.921429,5.682962,-3.2781327,5.533221,-0.30780655,-0.30780655,-0.30780655,-0.30780655,-0.30780655,1
2408,-411.44034,122.395515,-77.79111,89.37177,-39.720608,61.71276,-45.51611,30.552591,-17.36393,6.0319614,0.3251146,11.8770075,15.259469,22.294464,22.294464,22.294464,22.294464,22.294464,-6.7934422,1.266644,-4.550855,2.2929144,2.2929144,2.2929144,2.2929144,2.2929144,-25.375433,-25.375433,-25.375433,-25.375433,-25.375433,4.729996,-3.6855717,5.3574643,-0.17946829,-0.17946829,-0.17946829,-0.17946829,-0.17946829,1
2409,-407.90533,123.40375,-74.11267,83.24693,-43.064667,55.915394,-46.983643,27.161148,-16.786457,6.175178,1.5462321,12.314519,16.360146,21.711237,21.711237,21.711237,21.711237,21.711237,-6.8837695,1.587042,-3.6530035,3.0495067,3.0495067,3.0495067,3.0495067,3.0495067,-24.617125,-24.617125,-24.617125,-24.617125,-24.617125,5.4570665,-3.0297074,5.258086,-0.29784918,-0.29784918,-0.29784918,-0.29784918,-0.29784918,1
2410,-409.0741,124.36869,-78.886604,85.615616,-43.357925,60.829937,-45.400826,30.156544,-17.791122,6.181373,1.4786385,13.188706,16.699749,22.078022,22.078022,22.078022,22.078022,22.078022,-6.7070646,1.7269742,-3.9480896,2.784846,2.784846,2.784846,2.784846,2.784846,-24.888887,-24.888887,-24.888887,-24.888887,-24.888887,5.0752826,-3.6242542,5.2130036,-0.30052614,-0.30052614,-0.30052614,-0.30052614,-0.30052614,1
2411,-410.57608,122.76419,-74.51526,83.570404,-42.54373,60.27118,-44.01625,25.808891,-19.176048,4.3113365,-1.4801987,9.59201,16.035797,21.873884,21.873884,21.873884,21.873884,21.873884,-7.079822,1.1106019,-4.330041,2.4309192,2.4309192,2.4309192,2.4309192,2.4309192,-25.193134,-25.193134,-25.193134,-25.193134,-25.193134,4.9639335,-3.4674861,5.0688553,-0.038379133,-0.038379133,-0.038379133,-0.038379133,-0.038379133,1
2412,-407.2382,128.0508,-76.04397,86.53979,-43.85971,59.66008,-46.678825,28.189108,-19.269966,5.4314365,-1.3233039,9.5301895,14.222738,21.402308,21.402308,21.402308,21.402308,21.402308,-7.327932,1.221102,-4.3579597,2.498225,2.498225,2.498225,2.498225,2.498225,-24.837599,-24.837599,-24.837599,-24.837599,-24.837599,5.407851,-3.4140851,5.2170854,-0.31955895,-0.31955895,-0.31955895,-0.31955895,-0.31955895,1
2413,-417.71912,127.552376,-82.48092,81.75415,-54.786915,51.53349,-54.300373,31.48429,-21.460684,4.9342623,-3.4304912,13.180922,24.762783,22.049498,22.049498,22.049498,22.049498,22.049498,-6.7910824,2.2057552,-3.0097067,4.638847,4.638847,4.638847,4.638847,4.638847,-24.3716,-24.3716,-24.3716,-24.3716,-24.3716,6.276929,-3.277088,5.3185506,-0.25049695,-0.25049695,-0.25049695,-0.25049695,-0.25049695,1
2414,-411.18506,132.39276,-69.597404,89.72778,-45.120823,48.74976,-49.006844,28.975357,-16.818785,8.117544,-4.255348,7.3940406,16.086592,21.1236,21.1236,21.1236,21.1236,21.1236,-7.7359314,0.88945305,-4.2635818,3.1567945,3.1567945,3.1567945,3.1567945,3.1567945,-24.583115,-24.583115,-24.583115,-24.583115,-24.583115,6.504167,-2.6593788,5.3211427,-0.6235021,-0.6235021,-0.6235021,-0.6235021,-0.6235021,1
2415,-413.33475,130.19566,-78.34756,86.84616,-46.100925,50.637836,-43.814953,29.460716,-18.980495,6.305124,-3.3380618,10.759958,19.009775,21.801151,21.801151,21.801151,21.801151,21.801151,-7.165765,1.5246435,-3.9981198,3.3101227,3.3101227,3.3101227,3.3101227,3.3101227,-24.729744,-24.729744,-24.729744,-24.729744,-24.729744,5.9006143,-3.4629076,5.2157207,-0.38950843,-0.38950843,-0.38950843,-0.38950843,-0.38950843,1
2416,-416.5596,127.73875,-69.189674,88.03794,-43.048023,46.22093,-41.87737,25.276546,-15.554214,5.862743,-3.3851514,9.352625,19.270071,21.824043,21.824043,21.824043,21.824043,21.824043,-7.5158296,0.8455956,-4.169098,3.270635,3.270635,3.270635,3.270635,3.270635,-25.023775,-25.023775,-25.023775,-25.023775,-25.023775,5.9749603,-2.7789657,5.3161044,-0.2877733,-0.2877733,-0.2877733,-0.2877733,-0.2877733,1
2417,-414.51807,135.87607,-71.77569,91.710686,-46.84517,47.147686,-44.60147,24.821478,-16.564222,7.938534,-3.8094966,6.3013306,16.704657,21.140617,21.140617,21.140617,21.140617,21.140617,-7.960841,0.9797333,-4.381858,3.2726874,3.2726874,3.2726874,3.2726874,3.2726874,-24.757776,-24.757776,-24.757776,-24.757776,-24.757776,6.683574,-2.690502,5.394916,-0.66696805,-0.66696805,-0.66696805,-0.66696805,-0.66696805,1
2418,-418.60025,127.89537,-72.64497,81.16986,-53.61182,35.941734,-48.35549,23.120975,-12.971013,8.859102,-2.094922,8.195953,17.22256,21.859077,21.859077,21.859077,21.859077,21.859077,-6.7994103,2.2288132,-2.6020954,4.639324,4.639324,4.639324,4.639324,4.639324,-23.760904,-23.760904,-23.760904,-23.760904,-23.760904,7.3811607,-2.0926578,5.0519915,-1.278297,-1.278297,-1.278297,-1.278297,-1.278297,1
2419,-418.7249,125.04352,-90.239914,77.96956,-60.37182,41.375458,-48.959145,22.510962,-20.457245,5.884773,-5.8108473,5.4958124,16.965435,22.190674,22.190674,22.190674,22.190674,22.190674,-6.1131916,3.0404427,-2.8115256,4.523008,4.523008,4.523008,4.523008,4.523008,-23.749039,-23.749039,-23.749039,-23.749039,-23.749039,6.749751,-3.382456,4.817163,-1.1313907,-1.1313907,-1.1313907,-1.1313907,-1.1313907,1
2420,-412.6593,123.99648,-98.897675,72.203384,-61.87918,39.03868,-51.553864,20.235603,-21.298914,4.8163433,-6.017715,4.548815,18.21445,21.92803,21.92803,21.92803,21.92803,21.92803,-5.6255755,3.861936,-2.3537269,4.875966,4.875966,4.875966,4.875966,4.875966,-22.924513,-22.924513,-22.924513,-22.924513,-22.924513,6.8689594,-3.700549,4.668243,-0.9888142,-0.9888142,-0.9888142,-0.9888142,-0.9888142,1
2421,-413.3566,134.61111,-70.68211,91.6728,-47.608845,46.31897,-44.048306,23.697144,-15.148309,7.264118,-3.541475,9.558911,17.302237,21.133417,21.133417,21.133417,21.133417,21.133417,-7.9196224,0.960596,-4.0910525,3.5657465,3.5657463,3.5657463,3.5657463,3.5657463,-24.601341,-24.601341,-24.601341,-24.601341,-24.601341,6.6678057,-2.5821486,5.5847845,-0.6495604,-0.6495604,-0.6495604,-0.6495604,-0.6495604,1
2422,-420.482,120.96874,-77.77534,83.924774,-54.279217,38.926296,-44.733955,27.383682,-12.3765545,2.8978887,-7.432898,6.2447777,14.161033,22.87918,22.87918,22.87918,22.87918,22.87918,-6.3270664,1.8425301,-3.4980073,3.7638793,3.7638793,3.7638793,3.7638793,3.7638793,-24.03546,-24.03546,-24.03546,-24.03546,-24.03546,6.171932,-3.1978707,4.721589,-1.4221481,-1.4221481,-1.4221481,-1.4221481,-1.4221481,1
2423,-415.9384,136.2573,-71.9244,93.46275,-48.806103,47.963043,-44.419735,26.167374,-15.050219,5.7251363,-4.756378,9.776897,14.732796,21.379875,21.379875,21.379875,21.379875,21.379875,-8.028508,0.85292226,-4.295009,3.3080273,3.3080273,3.3080273,3.3080273,3.3080273,-24.736086,-24.736086,-24.736086,-24.736086,-24.736086,6.569747,-2.8435464,5.571232,-0.8606762,-0.8606762,-0.8606762,-0.8606762,-0.8606762,1
2424,-416.90128,123.632195,-70.27263,83.368164,-50.1177,37.665707,-46.41107,21.936552,-12.047088,6.3012743,-0.037896104,13.617029,16.010174,21.939175,21.939175,21.939175,21.939175,21.939175,-6.8967276,1.8358388,-2.6188335,4.4912753,4.4912753,4.4912753,4.4912753,4.4912753,-24.054817,-24.054817,-24.054817,-24.054817,-24.054817,6.7254033,-2.010189,5.558048,-1.0033357,-1.0033357,-1.0033357,-1.0033357,-1.0033357,1
2425,-416.5536,129.1874,-72.36706,88.71995,-42.54337,49.61015,-39.921513,28.461943,-13.678251,3.644631,-3.862576,14.447442,21.358831,22.251772,22.251772,22.251772,22.251772,22.251772,-7.3999796,0.9229001,-4.112257,3.290354,3.290354,3.290354,3.290354,3.290354,-24.990004,-24.990004,-24.990004,-24.990004,-24.990004,5.604382,-3.3915586,5.367455,-0.1444544,-0.1444544,-0.1444544,-0.1444544,-0.1444544,1
2426,-411.5939,129.43732,-63.776913,89.60277,-41.585743,43.315704,-42.045288,23.265497,-13.040895,3.9384062,-3.0813572,10.305641,15.006883,21.214546,21.214546,21.214546,21.214546,21.214546,-8.048695,0.38047707,-4.190426,3.099018,3.099018,3.099018,3.099018,3.099018,-24.680035,-24.680035,-24.680035,-24.680035,-24.680035,6.167236,-2.3186252,5.5798445,-0.4534501,-0.4534501,-0.4534501,-0.4534501,-0.4534501,1
2427,-409.47507,130.42952,-86.55694,75.691895,-57.425037,41.71907,-44.244736,29.992926,-16.127249,3.3553367,-5.612842,9.296707,15.843088,22.045551,22.045551,22.045551,22.045551,22.045551,-6.253755,2.9606023,-2.6459024,4.1071935,4.1071935,4.1071935,4.1071935,4.1071935,-22.932858,-22.932858,-22.932858,-22.932858,-22.932858,6.6573873,-3.838126,4.3382807,-1.4127684,-1.4127684,-1.4127684,-1.4127684,-1.4127684,1
2428,-416.31097,127.35749,-72.90349,85.89993,-47.49008,43.62693,-44.827362,25.581003,-15.311512,4.3456964,-4.5870748,8.757308,15.04194,21.875793,21.875793,21.875793,21.875793,21.875793,-7.28744,1.2485693,-3.815135,3.4127414,3.4127414,3.4127414,3.4127414,3.4127414,-24.513351,-24.513351,-24.513351,-24.513351,-24.513351,6.2233653,-2.8476,5.2225595,-0.75555515,-0.75555515,-0.75555515,-0.75555515,-0.75555515,1
2429,-414.6185,137.11595,-72.85402,92.580055,-48.204494,47.178173,-45.735065,28.256895,-16.118305,7.3261385,-3.3772738,8.817659,15.239847,21.270994,21.270994,21.270994,21.270994,21.270994,-7.9188166,1.1232722,-4.177587,3.3746777,3.3746777,3.3746777,3.3746777,3.3746777,-24.601965,-24.601965,-24.601965,-24.601965,-24.601965,6.727891,-2.7884097,5.472724,-0.91057587,-0.91057587,-0.91057587,-0.91057587,-0.91057587,1
2430,-413.55804,114.92333,-64.78958,80.75138,-41.951077,34.71962,-41.987564,20.016348,-15.681603,3.727541,0.6190521,11.745389,18.208614,21.772617,21.772617,21.772617,21.772617,21.772617,-6.9827633,1.1399782,-3.0665298,4.010675,4.010675,4.010675,4.010675,4.010675,-24.553898,-24.553898,-24.553898,-24.553898,-24.553898,5.8124433,-1.8076214,5.5693874,-0.21341954,-0.21341954,-0.21341954,-0.21341954,-0.21341954,1
2431,-418.1383,126.08762,-67.82825,91.86892,-42.67335,48.083427,-44.03685,22.714245,-16.801588,9.058335,-2.1266844,7.79234,19.340855,21.6504,21.6504,21.6504,21.6504,21.6504,-7.5785003,0.67914736,-4.4246874,3.289133,3.289133,3.289133,3.289133,3.289133,-25.470793,-25.470793,-25.470793,-25.470793,-25.470793,6.0333714,-2.379375,5.6271634,-0.20989905,-0.20989905,-0.20989905,-0.20989905,-0.20989905,1
2432,-415.1973,130.54889,-74.10815,90.435814,-45.62476,52.12905,-42.239605,26.198488,-19.737661,9.3754425,-2.4428442,8.542069,19.982866,21.570293,21.570293,21.570293,21.570293,21.570293,-7.4445305,1.1553955,-4.350575,3.2406673,3.2406673,3.2406673,3.2406673,3.2406673,-25.24085,-25.24085,-25.24085,-25.24085,-25.24085,6.01515,-3.0489733,5.3517647,-0.3156259,-0.3156259,-0.3156259,-0.3156259,-0.3156259,1
2433,-417.65756,121.960686,-71.07121,83.914314,-46.642403,41.08744,-47.92361,22.268215,-15.744684,9.394099,-1.1685069,8.268527,13.580722,21.867374,21.867374,21.867374,21.867374,21.867374,-6.8143363,1.6504399,-3.289487,3.7178643,3.7178643,3.7178643,3.7178643,3.7178643,-24.60148,-24.60148,-24.60148,-24.60148,-24.60148,6.5078697,-2.1407588,5.3670726,-0.889316,-0.889316,-0.889316,-0.889316,-0.889316,1
2434,-420.94308,120.299194,-73.12412,88.01275,-42.536263,48.83147,-44.10887,27.568096,-13.990353,6.7221828,-2.455526,11.404851,17.907597,22.807781,22.807781,22.807781,22.807781,22.807781,-6.656144,1.2438523,-4.004824,3.1992726,3.1992726,3.1992726,3.1992726,3.1992726,-25.283176,-25.283176,-25.283176,-25.283176,-25.283176,5.4512734,-3.0681558,5.3260736,-0.42978552,-0.42978552,-0.42978552,-0.42978552,-0.42978552,1
2435,-413.01544,133.35083,-70.604965,90.093864,-43.718033,48.982044,-46.070004,27.09733,-16.897242,7.4394627,-4.5574613,9.065353,18.410513,21.22784,21.22784,21.22784,21.22784,21.22784,-7.847789,0.799728,-4.342412,3.2021887,3.2021887,3.2021887,3.2021887,3.2021887,-24.828892,-24.828892,-24.828892,-24.828892,-24.828892,6.361123,-2.832991,5.445139,-0.31696904,-0.31696904,-0.31696904,-0.31696904,-0.31696904,1
2436,-415.9143,129.9589,-71.98405,89.853836,-44.523727,51.49029,-41.919033,27.024015,-18.74349,6.546842,-3.6253285,11.383585,19.908918,21.694086,21.694086,21.694086,21.694086,21.694086,-7.616358,0.8434682,-4.298286,3.225345,3.225345,3.225345,3.225345,3.225345,-25.26556,-25.26556,-25.26556,-25.26556,-25.26556,5.8263335,-3.1006117,5.463398,-0.17440996,-0.17440996,-0.17440996,-0.17440996,-0.17440996,1
2437,-410.53198,132.58296,-79.26875,88.193886,-51.864513,45.242317,-51.00928,24.30417,-20.05859,7.7819467,-4.6890125,7.3103757,14.365512,20.843742,20.843742,20.843742,20.843742,20.843742,-7.4749627,1.6626141,-3.766293,3.7873764,3.7873764,3.7873764,3.7873764,3.7873764,-24.128197,-24.128197,-24.128197,-24.128197,-24.128197,6.8808436,-2.7396243,5.5760193,-0.82426196,-0.82426196,-0.82426196,-0.82426196,-0.82426196,1
2438,-407.18555,126.49933,-70.918205,80.854454,-43.0429,41.549606,-44.288383,23.349062,-15.660766,6.2755604,-4.3631797,7.360363,17.235294,21.176718,21.176718,21.176718,21.176718,21.176718,-7.1896505,1.3174524,-3.6642947,3.355366,3.355366,3.355366,3.355366,3.355366,-24.002417,-24.002417,-24.002417,-24.002417,-24.002417,6.345575,-2.6966429,4.995076,-0.39271414,-0.39271414,-0.39271414,-0.39271414,-0.39271414,1
2439,-413.9446,135.06688,-71.808624,93.58647,-48.007748,48.177956,-48.11991,27.389585,-18.113714,8.499137,-4.657592,9.804623,17.238567,21.037678,21.037678,21.037678,21.037678,21.037678,-7.9615364,0.8723637,-4.240473,3.5649908,3.5649908,3.5649908,3.5649908,3.5649908,-24.785389,-24.785389,-24.785389,-24.785389,-24.785389,6.6952267,-2.6401148,5.7382174,-0.60881597,-0.60881597,-0.60881597,-0.60881597,-0.60881597,1
2440,-417.47806,124.43822,-77.733025,80.362076,-52.74481,43.69565,-46.878662,25.91999,-19.968822,4.023651,-4.7501965,14.438989,23.590733,21.992077,21.992077,21.992077,21.992077,21.992077,-6.856395,1.8448726,-2.8690445,4.6655464,4.6655464,4.6655464,4.6655464,4.6655464,-24.357569,-24.357569,-24.357569,-24.357569,-24.357569,6.239067,-2.993536,5.3857527,-0.22945076,-0.22945076,-0.22945076,-0.22945076,-0.22945076,1
2441,-413.2181,137.25215,-74.15409,91.741066,-45.991734,50.97463,-48.621147,28.567993,-18.818037,7.2318783,-6.252373,9.126181,17.222328,21.030788,21.030788,21.030788,21.030788,21.030788,-8.050808,0.83366776,-4.4820642,3.178539,3.178539,3.178539,3.178539,3.178539,-24.806063,-24.806063,-24.806063,-24.806063,-24.806063,6.539398,-3.0733633,5.558503,-0.3854688,-0.3854688,-0.3854688,-0.3854688,-0.3854688,1
2442,-415.47095,125.57612,-70.39859,91.75794,-40.94184,50.156467,-43.811817,27.179941,-16.374094,8.193437,-2.9876378,10.475743,17.334442,21.879517,21.879517,21.879517,21.879517,21.879517,-7.3247204,0.751821,-4.4625754,2.9454136,2.9454136,2.9454136,2.9454136,2.9454136,-25.329857,-25.329857,-25.329857,-25.329857,-25.329857,5.680343,-2.8898482,5.5580072,-0.294484,-0.294484,-0.294484,-0.294484,-0.294484,1
2443,-421.5878,129.23686,-70.325294,97.679306,-42.587254,52.000362,-47.294807,27.340714,-19.448553,8.592614,-4.746993,9.276393,17.139874,21.720842,21.720842,21.720842,21.720842,21.720842,-7.9221916,0.27784804,-4.9843354,2.9514022,2.9514022,2.9514022,2.9514022,2.9514022,-25.984467,-25.984467,-25.984467,-25.984467,-25.984467,5.8844934,-2.7375245,5.988093,-0.19296636,-0.19296636,-0.19296636,-0.19296636,-0.19296636,1
2444,-416.47372,127.68297,-70.98701,90.52874,-43.6832,52.27714,-41.70338,26.852985,-19.063007,8.227532,-2.7244656,11.169476,19.736097,21.791143,21.791143,21.791143,21.791143,21.791143,-7.457024,0.8327129,-4.3336616,3.1614428,3.1614428,3.1614428,3.1614428,3.1614428,-25.467077,-25.467077,-25.467077,-25.467077,-25.467077,5.7188725,-2.9909139,5.4862075,-0.18631703,-0.18631703,-0.18631703,-0.18631703,-0.18631703,1
2445,-413.63583,133.94125,-71.238396,89.89662,-43.01451,49.650856,-47.461235,26.421045,-17.62157,7.367161,-6.834117,8.791832,19.194443,21.14675,21.14675,21.14675,21.14675,21.14675,-7.9473963,0.6264134,-4.510095,3.140985,3.140985,3.140985,3.140985,3.140985,-24.92444,-24.92444,-24.92444,-24.92444,-24.92444,6.383431,-2.952582,5.489565,-0.098416395,-0.098416395,-0.098416395,-0.098416395,-0.098416395,1
